trip_index,stop_sequence,stop_name,time,timestamp
1,1,Oorsprongpark,06:01,060100
1,2,Prinsesselaan,06:02,060200
1,3,Rosarium,06:02,060200
1,4,Dillenburgstraat,06:03,060300
1,5,De Hoogstraat,06:04,060400
1,6,Hobbemastraat,06:05,060500
1,7,Diakonessenhuis-Noord,06:06,060600
1,8,Homeruslaan,06:08,060800
1,9,Oosterstraat,06:08,060800
1,10,Oudwijkerdwarsstraat,06:09,060900
1,11,Burg. Reigerstraat,06:10,061000
1,12,Maliebaan,06:11,061100
1,13,Stadsschouwburg,06:12,061200
1,14,Janskerkhof,06:13,061300
1,15,Neude,06:14,061400
1,16,Vredenburg,06:15,061500
1,17,CS Jaarbeurszijde,06:19,061900
1,18,CS Jaarbeurszijde,06:21,062100
1,19,Station Vaartsche Rijn,06:23,062300
1,20,Tolsteegplantsoen,06:24,062400
1,21,Smaragdplein,06:25,062500
1,22,Robijnlaan,06:26,062600
1,23,Slotlaan,06:26,062600
1,24,Brennerbrug,06:27,062700
1,25,Stelviobaan,06:28,062800
1,26,Dolomieten,06:29,062900
1,27,Simplonbaan,06:30,063000
1,28,De Koppel,06:31,063100
1,29,Sleeswijk,06:32,063200
1,30,Betuwe,06:33,063300
1,31,Station Lunetten,06:35,063500
2,1,Oorsprongpark,06:16,061600
2,2,Prinsesselaan,06:17,061700
2,3,Rosarium,06:17,061700
2,4,Dillenburgstraat,06:18,061800
2,5,De Hoogstraat,06:19,061900
2,6,Hobbemastraat,06:20,062000
2,7,Diakonessenhuis-Noord,06:21,062100
2,8,Homeruslaan,06:23,062300
2,9,Oosterstraat,06:23,062300
2,10,Oudwijkerdwarsstraat,06:24,062400
2,11,Burg. Reigerstraat,06:25,062500
2,12,Maliebaan,06:26,062600
2,13,Stadsschouwburg,06:27,062700
2,14,Janskerkhof,06:28,062800
2,15,Neude,06:29,062900
2,16,Vredenburg,06:30,063000
2,17,CS Jaarbeurszijde,06:34,063400
2,18,CS Jaarbeurszijde,06:36,063600
2,19,Station Vaartsche Rijn,06:38,063800
2,20,Tolsteegplantsoen,06:39,063900
2,21,Smaragdplein,06:40,064000
2,22,Robijnlaan,06:41,064100
2,23,Slotlaan,06:41,064100
2,24,Brennerbrug,06:42,064200
2,25,Stelviobaan,06:43,064300
2,26,Dolomieten,06:44,064400
2,27,Simplonbaan,06:45,064500
2,28,De Koppel,06:46,064600
2,29,Sleeswijk,06:47,064700
2,30,Betuwe,06:48,064800
2,31,Station Lunetten,06:50,065000
3,1,Oorsprongpark,06:31,063100
3,2,Prinsesselaan,06:32,063200
3,3,Rosarium,06:32,063200
3,4,Dillenburgstraat,06:33,063300
3,5,De Hoogstraat,06:34,063400
3,6,Hobbemastraat,06:35,063500
3,7,Diakonessenhuis-Noord,06:36,063600
3,8,Homeruslaan,06:38,063800
3,9,Oosterstraat,06:38,063800
3,10,Oudwijkerdwarsstraat,06:39,063900
3,11,Burg. Reigerstraat,06:40,064000
3,12,Maliebaan,06:41,064100
3,13,Stadsschouwburg,06:42,064200
3,14,Janskerkhof,06:43,064300
3,15,Neude,06:44,064400
3,16,Vredenburg,06:45,064500
3,17,CS Jaarbeurszijde,06:49,064900
3,18,CS Jaarbeurszijde,06:51,065100
3,19,Station Vaartsche Rijn,06:53,065300
3,20,Tolsteegplantsoen,06:54,065400
3,21,Smaragdplein,06:55,065500
3,22,Robijnlaan,06:56,065600
3,23,Slotlaan,06:56,065600
3,24,Brennerbrug,06:57,065700
3,25,Stelviobaan,06:58,065800
3,26,Dolomieten,06:59,065900
3,27,Simplonbaan,07:00,070000
3,28,De Koppel,07:01,070100
3,29,Sleeswijk,07:02,070200
3,30,Betuwe,07:03,070300
3,31,Station Lunetten,07:05,070500
4,1,Oorsprongpark,06:46,064600
4,2,Prinsesselaan,06:47,064700
4,3,Rosarium,06:47,064700
4,4,Dillenburgstraat,06:48,064800
4,5,De Hoogstraat,06:49,064900
4,6,Hobbemastraat,06:50,065000
4,7,Diakonessenhuis-Noord,06:51,065100
4,8,Homeruslaan,06:53,065300
4,9,Oosterstraat,06:53,065300
4,10,Oudwijkerdwarsstraat,06:54,065400
4,11,Burg. Reigerstraat,06:55,065500
4,12,Maliebaan,06:57,065700
4,13,Stadsschouwburg,06:59,065900
4,14,Janskerkhof,07:00,070000
4,15,Neude,07:01,070100
4,16,Vredenburg,07:02,070200
4,17,CS Jaarbeurszijde,07:06,070600
4,18,CS Jaarbeurszijde,07:09,070900
4,19,Station Vaartsche Rijn,07:11,071100
4,20,Tolsteegplantsoen,07:12,071200
4,21,Smaragdplein,07:13,071300
4,22,Robijnlaan,07:14,071400
4,23,Slotlaan,07:14,071400
4,24,Brennerbrug,07:15,071500
4,25,Stelviobaan,07:16,071600
4,26,Dolomieten,07:17,071700
4,27,Simplonbaan,07:18,071800
4,28,De Koppel,07:19,071900
4,29,Sleeswijk,07:20,072000
4,30,Betuwe,07:21,072100
4,31,Station Lunetten,07:23,072300
5,1,Oorsprongpark,07:01,070100
5,2,Prinsesselaan,07:02,070200
5,3,Rosarium,07:03,070300
5,4,Dillenburgstraat,07:04,070400
5,5,De Hoogstraat,07:05,070500
5,6,Hobbemastraat,07:06,070600
5,7,Diakonessenhuis-Noord,07:07,070700
5,8,Homeruslaan,07:09,070900
5,9,Oosterstraat,07:09,070900
5,10,Oudwijkerdwarsstraat,07:10,071000
5,11,Burg. Reigerstraat,07:11,071100
5,12,Maliebaan,07:13,071300
5,13,Stadsschouwburg,07:15,071500
5,14,Janskerkhof,07:16,071600
5,15,Neude,07:17,071700
5,16,Vredenburg,07:18,071800
5,17,CS Jaarbeurszijde,07:22,072200
5,18,CS Jaarbeurszijde,07:25,072500
5,19,Station Vaartsche Rijn,07:28,072800
5,20,Tolsteegplantsoen,07:29,072900
5,21,Smaragdplein,07:30,073000
5,22,Robijnlaan,07:31,073100
5,23,Slotlaan,07:31,073100
5,24,Brennerbrug,07:32,073200
5,25,Stelviobaan,07:33,073300
5,26,Dolomieten,07:34,073400
5,27,Simplonbaan,07:35,073500
5,28,De Koppel,07:37,073700
5,29,Sleeswijk,07:38,073800
5,30,Betuwe,07:39,073900
5,31,Station Lunetten,07:41,074100
6,1,Oorsprongpark,07:11,071100
6,2,Prinsesselaan,07:12,071200
6,3,Rosarium,07:13,071300
6,4,Dillenburgstraat,07:14,071400
6,5,De Hoogstraat,07:15,071500
6,6,Hobbemastraat,07:16,071600
6,7,Diakonessenhuis-Noord,07:17,071700
6,8,Homeruslaan,07:19,071900
6,9,Oosterstraat,07:19,071900
6,10,Oudwijkerdwarsstraat,07:20,072000
6,11,Burg. Reigerstraat,07:21,072100
6,12,Maliebaan,07:23,072300
6,13,Stadsschouwburg,07:25,072500
6,14,Janskerkhof,07:26,072600
6,15,Neude,07:28,072800
6,16,Vredenburg,07:29,072900
6,17,CS Jaarbeurszijde,07:34,073400
6,18,CS Jaarbeurszijde,07:37,073700
6,19,Station Vaartsche Rijn,07:40,074000
6,20,Tolsteegplantsoen,07:41,074100
6,21,Smaragdplein,07:42,074200
6,22,Robijnlaan,07:43,074300
6,23,Slotlaan,07:43,074300
6,24,Brennerbrug,07:44,074400
6,25,Stelviobaan,07:45,074500
6,26,Dolomieten,07:46,074600
6,27,Simplonbaan,07:47,074700
6,28,De Koppel,07:49,074900
6,29,Sleeswijk,07:50,075000
6,30,Betuwe,07:51,075100
6,31,Station Lunetten,07:53,075300
7,1,Oorsprongpark,07:21,072100
7,2,Prinsesselaan,07:22,072200
7,3,Rosarium,07:23,072300
7,4,Dillenburgstraat,07:24,072400
7,5,De Hoogstraat,07:25,072500
7,6,Hobbemastraat,07:26,072600
7,7,Diakonessenhuis-Noord,07:27,072700
7,8,Homeruslaan,07:29,072900
7,9,Oosterstraat,07:29,072900
7,10,Oudwijkerdwarsstraat,07:30,073000
7,11,Burg. Reigerstraat,07:31,073100
7,12,Maliebaan,07:33,073300
7,13,Stadsschouwburg,07:35,073500
7,14,Janskerkhof,07:36,073600
7,15,Neude,07:38,073800
7,16,Vredenburg,07:39,073900
7,17,CS Jaarbeurszijde,07:44,074400
7,18,CS Jaarbeurszijde,07:47,074700
7,19,Station Vaartsche Rijn,07:50,075000
7,20,Tolsteegplantsoen,07:51,075100
7,21,Smaragdplein,07:52,075200
7,22,Robijnlaan,07:53,075300
7,23,Slotlaan,07:53,075300
7,24,Brennerbrug,07:54,075400
7,25,Stelviobaan,07:55,075500
7,26,Dolomieten,07:56,075600
7,27,Simplonbaan,07:57,075700
7,28,De Koppel,07:59,075900
7,29,Sleeswijk,08:00,080000
7,30,Betuwe,08:01,080100
7,31,Station Lunetten,08:03,080300
8,1,Oorsprongpark,07:31,073100
8,2,Prinsesselaan,07:32,073200
8,3,Rosarium,07:33,073300
8,4,Dillenburgstraat,07:34,073400
8,5,De Hoogstraat,07:35,073500
8,6,Hobbemastraat,07:36,073600
8,7,Diakonessenhuis-Noord,07:37,073700
8,8,Homeruslaan,07:39,073900
8,9,Oosterstraat,07:39,073900
8,10,Oudwijkerdwarsstraat,07:40,074000
8,11,Burg. Reigerstraat,07:41,074100
8,12,Maliebaan,07:43,074300
8,13,Stadsschouwburg,07:45,074500
8,14,Janskerkhof,07:46,074600
8,15,Neude,07:48,074800
8,16,Vredenburg,07:49,074900
8,17,CS Jaarbeurszijde,07:54,075400
8,18,CS Jaarbeurszijde,07:57,075700
8,19,Station Vaartsche Rijn,08:00,080000
8,20,Tolsteegplantsoen,08:01,080100
8,21,Smaragdplein,08:02,080200
8,22,Robijnlaan,08:03,080300
8,23,Slotlaan,08:03,080300
8,24,Brennerbrug,08:04,080400
8,25,Stelviobaan,08:05,080500
8,26,Dolomieten,08:06,080600
8,27,Simplonbaan,08:07,080700
8,28,De Koppel,08:09,080900
8,29,Sleeswijk,08:10,081000
8,30,Betuwe,08:11,081100
